Invoice No,Type,Order No,Order Type,Line ID,Invoice Date,Transaction Date,Shipped Date,Requested Date,Promised Date,Order By,Freight Handling,Route,Stop,Contain ID,Reference 1,Reference 2,Customer,Name,State,Country,Ship to Customer,Ship to Name,Ship to State,Ship to Country,Market Segment,Hyperion Code,B/P,Location,Item Number,Description 1,Description 2,Sub Family,Family,Grade,UOM,Quantity,Based Currency,Unit Price,Total Amount,Unit Cost,Total Cost,Currency,Unit Price,Total Value,UOM,Gross Weight,UOM,Net Weight,# of Package,G/L offset,Business Unit,Object,Subsidiary,Act Cat 07,Tagetik code,Terms,Sales Rep #,Name,Tax Rate,Tax Exp Code,Related Order,Related Type,Related Line Number,Delivery Instr 1,Delivery Instr 2,PO Received,PO Unit Price,PO Total Amount
316269,RI,23250794,D1,3,231024,231020,0,231027,231027,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316270,RI,23250795,D1,1,231024,231023,231024,231023,231023,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125427,Customer-1172,IL,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,3,CAD,0,0,4.6933,14.08,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316270,RI,23250795,D1,2,231024,231023,231024,231023,231023,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125427,Customer-1172,IL,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,3,CAD,0,0,4.9467,14.84,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316270,RI,23250795,D1,3,231024,231023,0,231023,231024,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125427,Customer-1172,IL,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316271,RI,23250407,D1,1.2,231025,230523,231025,230912,231103,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,225,06,,EA,547,CAD,20.05,10967.35,12.979,7099.51,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316271,RI,23250407,D1,4,231025,230523,0,230912,231025,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,225,06,,EA,0,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316272,RI,23250117,D1,1.1,231022,230216,231025,230601,230914,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,961.516,961.52,482.97,482.97,USD,716,716,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316272,RI,23250117,D1,3,231022,230216,0,230601,231025,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316273,RI,23250662,D1,1.1,231022,230908,231026,231002,231031,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023701,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,290,8A,,EA,20,CAD,20.842,416.84,10.5885,211.77,USD,15.52,310.4,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316273,RI,23250662,D1,3,231022,230908,0,231012,231026,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023701,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316274,RI,23250697,D1,1,231022,230921,231025,231020,231020,1,1,1,1,T#,1,1,40116201,1,ON,CANADA,40116201,Customer-1826,ON,CANADA,OL,1,         DOR,1,1,1,1,290,8A,,EA,24,CAD,33.32,799.68,7.5271,180.65,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316274,RI,23250697,D1,2,231022,230921,0,231020,231025,1,1,1,1,T#,1,1,40116201,1,ON,CANADA,40116201,Customer-1826,ON,CANADA,OL,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316275,RI,23250703,D1,1,231022,230922,231025,231114,231114,1,1,1,1,T#,1,1,40094001,1,ON,CANADA,40094001,Customer-1752,ON,CANADA,TR,1,         RMD,1,1,1,1,291,8A,,EA,4,CAD,421.395,1685.58,236.27,945.08,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316275,RI,23250703,D1,2,231022,230922,0,231114,231114,1,1,1,1,T#,1,1,40094001,1,ON,CANADA,40094001,Customer-1752,ON,CANADA,TR,1,         RMD,1,1,1,1,291,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316276,RI,23250705,D1,1,231022,230926,231025,231010,231017,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023701,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,298,8B,,EA,6,CAD,667.18,4003.08,270.4383,1622.63,USD,496.82,2980.92,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316276,RI,23250705,D1,2,231022,230926,0,231010,231025,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023701,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316277,RI,23250707,D1,1,231022,230927,231026,231027,231027,1,1,1,1,T#,1,1,40255701,1,GA,USA,40255721,Customer-1379,IL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,20,CAD,47.861,957.22,10.1305,202.61,USD,35.64,712.8,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316277,RI,23250707,D1,2,231022,230927,0,231027,231027,1,1,1,1,T#,1,1,40255701,1,GA,USA,40255721,Customer-1379,IL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,48.076,48.08,0,0,USD,35.8,35.8,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316278,RI,23250736,D1,1,231022,231002,231025,231023,231023,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083401,Customer-1692,WI,USA,TR,1,         RMD,1,1,1,1,290,8A,,EA,6,CAD,29.96,179.76,6.0617,36.37,USD,22.31,133.86,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
316278,RI,23250736,D1,2,231022,231002,231025,231023,231023,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083401,Customer-1692,WI,USA,TR,1,         DOR,1,1,1,1,290,8A,,EA,22,CAD,29.96,659.12,13.2964,292.52,USD,22.31,490.82,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
316278,RI,23250736,D1,2.1,231022,231002,231025,231023,231023,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083401,Customer-1692,WI,USA,TR,1,         RMD,1,1,1,1,290,8A,,EA,2,CAD,29.96,59.92,6.06,12.12,USD,22.31,44.62,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
316278,RI,23250736,D1,3,231022,231002,0,231023,231026,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083401,Customer-1692,WI,USA,TR,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
316279,RI,23250751,D1,1,231022,231006,231026,231027,231027,1,1,1,1,T#,1,1,40256901,1,ON,CANADA,40256901,Customer-1446,ON,CANADA,PO,1,         DOR,1,1,1,1,290,8A,,EA,4,CAD,40.71,162.84,15.9,63.6,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316279,RI,23250751,D1,2,231022,231006,0,231027,231027,1,1,1,1,T#,1,1,40256901,1,ON,CANADA,40256901,Customer-1446,ON,CANADA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316280,RI,23250811,D1,1,231022,231026,231026,231026,231026,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337112,Customer-1688,NE,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,20,CAD,0,0,2.733,54.66,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316280,RI,23250811,D1,2,231022,231026,0,231026,231026,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337112,Customer-1688,NE,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316281,RI,22250070,D1,19.1,231027,220121,231026,220330,231231,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006041,Customer-1438,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,49,CAD,259,12691,108.2443,5303.97,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316281,RI,22250070,D1,20,231027,220121,231026,220330,231231,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006041,Customer-1438,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,4,CAD,259,1036,108.245,432.98,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316281,RI,22250070,D1,53,231027,220121,0,220330,231027,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006041,Customer-1438,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316282,RI,22250931,D1,1.1,231027,221202,231027,231023,231023,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,229,CAD,81.353,18629.84,39.8117,9116.88,USD,60.58,13872.82,,0,LB,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
316282,RI,22250931,D1,3,231027,221202,0,231013,231027,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
316283,RI,22250944,D1,1,231027,221206,231027,231010,231010,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,192,CAD,81.353,15619.78,39.8117,7643.85,USD,60.58,11631.36,,0,LB,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
316283,RI,22250944,D1,2,231027,221206,0,231031,231031,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,3,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,525.34,525.34,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,4,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,525.34,525.34,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,5,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,525.34,525.34,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,6,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,410.35,410.35,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,7,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0.01,0.01,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,8,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,525.34,525.34,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,9,231027,230710,231026,230810,231031,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,631.95,631.95,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316284,RI,23250524,D1,10,231027,230710,0,230810,231027,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316285,RI,23250547,D1,1,231027,230718,231027,231025,231025,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,312,3A,,EA,3,CAD,475.655,1426.97,332.6433,997.93,USD,354.2,1062.6,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316285,RI,23250547,D1,2,231027,230718,0,231025,231027,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,312,3A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316286,RI,23250575,D1,1,231027,230726,231027,231026,231026,1,1,1,1,T#,1,1,40361401,1,GA,USA,40361410,Customer-1712,AL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,4,CAD,1025.895,4103.58,307.485,1229.94,USD,763.94,3055.76,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316286,RI,23250575,D1,2,231027,230726,0,231026,231027,1,1,1,1,T#,1,1,40361401,1,GA,USA,40361410,Customer-1712,AL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316287,RI,23250601,D1,1,231027,230804,231026,231030,231030,1,1,1,1,T#,1,1,40282201,1,QC,CANADA,40282213,Customer-1792,QC,CANADA,NW,1,         RMD,1,1,1,1,261,3B,,EA,1,CAD,12856.441,12856.44,4466.42,4466.42,USD,9573.64,9573.64,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
316287,RI,23250601,D1,2,231027,230804,0,231030,231030,1,1,1,1,T#,1,1,40282201,1,QC,CANADA,40282213,Customer-1792,QC,CANADA,NW,1,         RMD,1,1,1,1,261,3B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
316288,RI,23250611,D1,1,231027,230811,231026,231031,231031,1,1,1,1,T#,1,1,40353501,1,IA,USA,40353501,Customer-875,IA,USA,NW,1,         DOR,1,1,1,1,311,3A,,EA,1,CAD,5237.31,5237.31,2872.8,2872.8,USD,3900,3900,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
316288,RI,23250611,D1,2,231027,230811,0,231123,231123,1,1,1,1,T#,1,1,40353501,1,IA,USA,40353501,Customer-875,IA,USA,NW,1,         DOR,1,1,1,1,311,3A,,EA,1,CAD,663.393,663.39,0,0,USD,494,494,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
316289,RI,23250637,D1,1,231027,230829,231027,231106,231106,1,1,1,1,T#,1,1,40068101,1,QC,CANADA,40068114,Customer-1644,QC,CANADA,NH,1,         RMD,1,1,1,1,292,8A,,EA,60,CAD,290,17400,114.741,6884.46,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316289,RI,23250637,D1,2,231027,230829,0,231106,231106,1,1,1,1,T#,1,1,40068101,1,QC,CANADA,40068114,Customer-1644,QC,CANADA,NH,1,         RMD,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316290,RI,23250692,D1,2,231027,230918,231027,231025,231025,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,312,3A,,EA,1,CAD,475.655,475.66,332.64,332.64,USD,354.2,354.2,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316290,RI,23250692,D1,12,231027,230918,0,231025,231027,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,312,3A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
316291,RI,23250696,D1,2,231027,230921,231026,231102,231102,1,1,1,1,T#,1,1,40116201,1,ON,CANADA,40116201,Customer-1826,ON,CANADA,OL,1,         RMD,1,1,1,1,292,8A,,EA,12,CAD,135.24,1622.88,56.4667,677.6,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316291,RI,23250696,D1,3,231027,230921,0,231102,231102,1,1,1,1,T#,1,1,40116201,1,ON,CANADA,40116201,Customer-1826,ON,CANADA,OL,1,         RMD,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
316292,RI,23250769,D1,1,231027,231012,231027,231027,231027,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,24,CAD,45.941,1102.58,14.8792,357.1,USD,34.21,821.04,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316292,RI,23250769,D1,2,231027,231012,0,231027,231027,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316293,RI,23250808,D1,1,231027,231026,231026,231027,231027,1,1,1,1,T#,1,1,40090901,1,QC,CANADA,40090901,Customer-1744,QC,CANADA,PO,1,         DOR,1,1,1,1,207,09,,EA,2,CAD,0,0,0.01,0.02,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316293,RI,23250808,D1,2,231027,231026,0,231027,231027,1,1,1,1,T#,1,1,40090901,1,QC,CANADA,40090901,Customer-1744,QC,CANADA,PO,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316294,RI,23250605,D1,1,231030,230810,231030,231109,231109,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,800,CAD,5.56,4448,2.5039,2003.12,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316294,RI,23250605,D1,2,231030,230810,0,231109,231109,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316295,RI,23250607,D1,1.1,231030,230810,231030,230811,231105,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,330,CAD,6.95,2293.5,2.5039,826.29,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316295,RI,23250607,D1,3,231030,230810,0,230811,231030,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316296,RI,23250609,D1,1,231030,230811,231030,231110,231110,1,1,1,1,T#,1,1,40113701,1,NC,USA,40113701,Customer-1817,NC,USA,PI,1,         RMD,1,1,1,1,298,8B,,EA,4,CAD,241.037,964.15,52.9825,211.93,USD,179.49,717.96,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316296,RI,23250609,D1,2,231030,230811,0,231110,231110,1,1,1,1,T#,1,1,40113701,1,NC,USA,40113701,Customer-1817,NC,USA,PI,1,         RMD,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
316297,RI,23250610,D1,8,231030,230811,231030,231025,231025,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130910,Customer-1841,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,37,CAD,19.45,719.65,6,222,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316297,RI,23250610,D1,15,231030,230811,0,230815,231030,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130910,Customer-1841,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316298,RI,23250682,D1,1,231030,230914,231030,231109,231109,1,1,1,1,T#,1,1,40064001,1,NS,CANADA,40064016,Customer-1622,NS,CANADA,PO,1,         RMD,1,1,1,1,294,8A,,EA,4,CAD,496.03,1984.12,149.255,597.02,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316298,RI,23250682,D1,2,231030,230914,0,231109,231109,1,1,1,1,T#,1,1,40064001,1,NS,CANADA,40064016,Customer-1622,NS,CANADA,PO,1,         RMD,1,1,1,1,294,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
316299,RI,23250810,D1,1,231030,231026,231030,231106,231106,1,1,1,1,T#,1,1,40030801,1,WA,USA,40030812,Customer-1533,WA,USA,PO,1,         RMD,1,1,1,1,294,8A,,EA,8,CAD,96.273,770.18,30.845,246.76,USD,71.69,573.52,,0,LB,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
316299,RI,23250810,D1,2,231030,231026,0,231106,231106,1,1,1,1,T#,1,1,40030801,1,WA,USA,40030812,Customer-1533,WA,USA,PO,1,         RMD,1,1,1,1,294,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
316300,RI,19250774,D1,39,231031,190527,231031,231031,231031,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,35,CAD,2585.083,90477.91,2309.9551,80848.43,USD,1925,67375,,0,LB,1785,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
316300,RI,19250774,D1,80,231031,190527,0,201231,231031,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
